id, gene, type, version, ALB, ARE, ARG, AUS, AUT, BEL, BEN, BFA, BGD, BGR, BIH, BOL, BRA, BRB, BWA, CAN, CHE, CHL, CHN, CIV, CMR, COD, COL, CZE, DEU, DNK, ECU, ESP, EST, ETH, FIN, FRA, GBR, GEO, GHA, GMB, GRC, GRL, GTM, HKG, HRV, HUN, IND, IRL, IRN, ISL, ISR, ITA, JPN, KAZ, KEN, KHM, KOR, KWT, LCA, LKA, LTU, LUX, LVA, MAR, MDA, MDG, MKD, MLT, MNE, MOZ, MUS, MWI, MYS, NEG, NGA, NIC, NLD, NOR, NPL, NZL, PAK, PER, PHL, POL, PRT, PRY, RKS, SAU, SEN, SGP, SRB, SVK, SVN, SWE, TCD, TGO, THA, TUR, TWN, TZA, UGA, URY, USA, VNM, ZAF, ZMB
qnrVC1_1_EU436855.R, qnrVC1_1_EU436855, R, R, *, ARE, *, *, *, *, *, *, *, *, *, *, *, BRB, *, *, *, *, *, CIV, CMR, *, *, *, *, *, ECU, *, *, *, *, *, *, *, *, *, *, *, *, HKG, *, *, IND, *, IRN, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, MLT, *, *, *, *, *, *, *, *, *, *, NPL, *, *, PER, PHL, *, *, PRY, *, *, *, *, *, *, *, *, *, *, *, *, *, TZA, *, *, *, *, *, *
erm_X_2_X51472.v1, erm_X_2_X51472, v, 1, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, CMR, COD, *, *, *, *, ECU, *, *, *, *, *, *, *, *, *, *, *, GTM, *, *, *, IND, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, MYS, *, *, NIC, *, *, NPL, *, PAK, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, TZA, *, *, *, *, *, *
ere_A_5_FN396877.R, ere_A_5_FN396877, R, R, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, COD, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, KEN, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, MWI, *, *, NGA, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, TZA, *, *, *, *, *, *
blaDHA_1_1_Y16410.R, blaDHA_1_1_Y16410, R, R, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, CIV, *, *, *, *, *, *, *, *, *, *, *, *, *, GEO, *, *, *, *, *, *, *, *, IND, *, IRN, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, MOZ, MUS, *, *, *, NGA, *, *, *, *, *, PAK, *, PHL, POL, *, *, *, SAU, SEN, *, *, *, *, *, TCD, *, *, *, *, *, *, *, *, VNM, *, *
tet_W_1_DQ060146.R, tet_W_1_DQ060146, R, R, *, *, *, AUS, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, CMR, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, GTM, *, *, *, IND, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, MYS, *, NGA, NIC, *, *, NPL, *, *, *, *, *, *, *, *, *, *, SGP, *, *, *, *, *, TGO, *, *, *, TZA, *, *, *, *, *, *
cfr_C_2_CANB01000378.R, cfr_C_2_CANB01000378, R, R, *, *, *, *, AUT, *, *, *, *, *, *, *, *, *, *, *, *, *, CHN, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, GTM, *, *, *, *, *, *, *, *, *, *, *, *, *, KOR, KWT, *, *, *, *, *, *, *, *, MKD, *, *, *, *, *, *, *, NGA, *, *, *, *, *, PAK, PER, *, *, *, *, *, *, *, *, SRB, *, *, *, *, *, *, TUR, *, *, *, *, *, *, *, *
blaOXA_35_1_AF315786.R, blaOXA_35_1_AF315786, R, R, *, *, *, *, *, BEL, *, *, *, *, *, *, *, *, *, *, CHE, *, *, *, *, *, *, *, DEU, *, *, *, *, *, *, FRA, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, JPN, *, *, *, *, *, *, *, *, LUX, LVA, *, *, *, *, *, *, *, *, *, *, *, *, *, NLD, *, *, *, *, *, *, *, PRT, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *
ant_6_Ib_1_FN594949.R, ant_6_Ib_1_FN594949, R, R, *, *, *, *, *, BEL, *, *, *, *, *, *, *, *, *, CAN, *, *, *, CIV, *, COD, *, *, *, DNK, *, *, *, *, *, *, GBR, *, GHA, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, LTU, *, *, *, *, *, *, MLT, *, *, *, *, *, *, NGA, *, *, *, NPL, *, *, *, *, POL, *, *, *, *, *, *, *, *, *, SWE, *, *, *, *, *, TZA, *, *, *, *, ZAF, *
aadA2_2_JQ364967.R, aadA2_2_JQ364967, R, R, *, *, *, *, *, *, *, *, *, *, *, *, BRA, *, BWA, *, *, *, CHN, CIV, CMR, COD, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, MLT, *, *, MUS, *, MYS, *, NGA, NIC, *, *, NPL, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, TCD, *, *, *, *, TZA, UGA, *, *, *, *, *
tet_D_1_AF467077.R, tet_D_1_AF467077, R, R, *, *, *, *, *, *, *, *, *, *, *, *, BRA, *, BWA, *, *, *, *, CIV, *, COD, *, *, *, *, *, *, *, *, *, *, *, *, GHA, *, *, *, *, *, *, *, IND, *, *, *, *, *, *, *, KEN, *, *, *, LCA, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, TCD, TGO, *, *, *, TZA, UGA, *, *, *, *, *
nimA_1_X71444.v1, nimA_1_X71444, v, 1, *, *, *, *, *, *, *, BFA, *, *, *, *, *, *, *, *, *, *, *, CIV, CMR, COD, *, *, *, *, *, *, *, *, *, *, *, *, GHA, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, NGA, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, TGO, *, *, *, *, *, *, *, *, *, *
sul1_38_BX248359.R, sul1_38_BX248359, R, R, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, CHN, *, CMR, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, IND, *, *, *, *, *, *, *, *, KHM, *, KWT, *, *, *, *, *, *, *, *, *, *, *, *, *, MWI, *, *, NGA, *, *, *, NPL, *, *, *, PHL, *, *, *, *, *, SEN, *, *, *, *, *, *, *, *, *, *, TZA, UGA, *, *, VNM, *, *
blaCMY_2_1_X91840.R, blaCMY_2_1_X91840, R, R, *, *, *, AUS, *, *, *, BFA, *, *, *, *, BRA, BRB, *, *, *, *, *, *, *, *, *, *, *, DNK, *, *, *, *, *, FRA, GBR, *, *, *, *, *, *, *, *, *, *, *, *, ISL, *, *, *, *, *, *, *, *, LCA, LKA, *, *, LVA, *, *, *, *, *, MNE, *, *, MWI, *, *, *, *, NLD, *, *, *, PAK, *, *, *, *, *, *, *, *, *, *, SVK, *, *, *, *, *, *, *, *, *, URY, USA, *, *, *
aac_3_IIa_1_X51534.R, aac_3_IIa_1_X51534, R, R, *, *, *, *, *, *, *, *, *, *, BIH, *, *, *, *, *, *, CHL, *, *, *, *, *, *, *, *, ECU, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, MLT, *, *, *, MWI, *, *, *, *, *, *, *, *, *, *, *, *, *, *, RKS, *, *, *, SRB, *, *, *, TCD, *, *, *, *, *, *, *, *, *, *, *
tet_31_1_GQ283908.R, tet_31_1_GQ283908, R, R, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, CIV, CMR, COD, *, *, *, *, *, *, *, *, *, *, *, *, GHA, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, LVA, *, *, *, *, *, *, *, *, *, *, *, NGA, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, TGO, *, *, *, *, UGA, *, *, *, *, *
aph_3_Ia_1_V00359.R, aph_3_Ia_1_V00359, R, R, *, *, *, AUS, *, *, *, *, *, *, *, *, *, *, *, CAN, *, *, *, CIV, *, *, *, *, *, *, *, *, EST, *, FIN, *, *, *, *, *, *, *, GTM, *, *, *, *, *, IRN, *, *, ITA, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, MLT, *, *, *, *, MYS, *, *, *, NLD, *, NPL, *, *, *, *, *, PRT, *, *, *, *, *, *, *, *, *, *, *, THA, *, *, *, *, URY, USA, VNM, *, *
aadA1b_1_M95287.R, aadA1b_1_M95287, R, R, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, CAN, *, *, *, *, CMR, COD, *, *, *, *, ECU, *, *, ETH, FIN, *, *, *, GHA, *, GRC, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, TZA, *, *, USA, *, *, *
tet_Q_1_L33696.v2, tet_Q_1_L33696, v, 2, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, CIV, *, *, *, *, DEU, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, LTU, *, *, *, *, *, *, *, *, *, *, MWI, *, *, *, *, *, *, NPL, *, PAK, *, *, POL, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, TZA, *, *, *, *, *, *
dfrA15_1_AF156486.R, dfrA15_1_AF156486, R, R, *, *, *, *, *, *, BEN, *, *, *, *, *, BRA, BRB, *, *, *, *, *, CIV, *, COD, *, *, *, *, *, *, *, *, *, *, *, *, GHA, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, NGA, *, *, *, *, *, PAK, *, *, *, *, *, *, *, *, *, *, *, *, *, TCD, TGO, *, *, *, *, *, *, *, *, *, *
cat_2_M35190.R, cat_2_M35190, R, R, *, *, *, *, AUT, BEL, BEN, *, *, *, *, *, *, *, *, *, *, *, *, *, CMR, COD, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, LUX, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, PER, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *
blaOXA_256_1_HE616889.R, blaOXA_256_1_HE616889, R, R, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, CHN, CIV, CMR, *, *, *, *, *, *, *, *, *, *, *, *, *, GHA, *, GRC, *, *, *, HRV, *, *, *, *, *, *, ITA, *, *, KEN, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, MUS, *, *, *, NGA, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, TZA, *, *, *, *, *, *
tet_L_2_M29725.R, tet_L_2_M29725, R, R, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, CHN, CIV, CMR, *, *, *, *, *, *, *, *, *, *, *, GBR, *, GHA, *, *, *, GTM, *, *, *, IND, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, MYS, *, *, *, *, *, *, *, PAK, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *
catB8_1_AF227506.v2, catB8_1_AF227506, v, 2, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, COD, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, TZA, UGA, *, *, *, *, *
blaNPS_1_AY027589.R, blaNPS_1_AY027589, R, R, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, TZA, *, *, *, *, *, *
aadA2_1_NC_010870.R, aadA2_1_NC_010870, R, R, *, *, *, AUS, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, CIV, CMR, COD, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, MLT, *, *, *, *, *, *, *, *, *, *, *, NZL, *, *, *, *, PRT, *, *, *, *, *, *, *, *, *, *, *, *, *, *, TZA, UGA, *, *, *, *, *
aac_6_IIc_1_NC_012555.R, aac_6_IIc_1_NC_012555, R, R, *, *, *, *, *, *, *, *, *, *, *, *, *, BRB, *, *, *, *, *, CIV, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, GRC, *, *, *, *, *, IND, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, MNE, *, *, *, *, *, *, *, *, *, *, *, *, PER, *, *, PRT, *, RKS, *, *, *, *, *, *, *, *, *, THA, *, *, TZA, *, *, USA, *, *, *
sul1_5_EU780013.R, sul1_5_EU780013, R, R, *, *, *, *, *, *, *, BFA, *, *, *, *, BRA, *, *, *, *, CHL, *, CIV, *, COD, *, *, *, *, ECU, *, *, *, *, FRA, *, *, GHA, *, *, *, *, *, *, *, IND, *, *, *, ISR, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, MWI, *, *, *, *, *, *, *, *, PAK, PER, *, *, PRT, *, *, *, *, *, *, *, *, *, *, *, *, *, *, TZA, *, *, *, *, *, *
str_1_X92946.R, str_1_X92946, R, R, *, *, *, *, *, *, *, BFA, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, DNK, *, *, EST, ETH, *, *, GBR, *, GHA, *, *, *, *, *, *, *, *, *, *, *, *, ITA, *, KAZ, KEN, *, KOR, *, *, *, *, *, *, *, *, *, *, MLT, *, *, *, *, *, *, *, *, *, *, NPL, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *
qnrB4_1_DQ303921.R, qnrB4_1_DQ303921, R, R, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, CIV, *, *, *, *, *, *, *, *, *, *, *, *, *, GEO, *, *, *, *, *, *, *, *, IND, *, IRN, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, MOZ, MUS, *, *, *, NGA, *, *, *, *, *, PAK, *, *, POL, *, *, *, *, SEN, *, *, *, *, *, *, *, *, *, *, *, *, *, *, VNM, *, *
ere_A_6_DQ157752.v2, ere_A_6_DQ157752, v, 2, *, *, *, *, *, *, *, *, *, *, *, *, BRA, *, *, *, *, *, *, CIV, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, KHM, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, MWI, *, *, NGA, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, THA, *, *, *, *, *, *, *, *, *
dfrA19_1_EU855687.R, dfrA19_1_EU855687, R, R, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, COD, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, KEN, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, MWI, *, *, *, *, *, *, *, *, PAK, *, *, *, *, *, *, *, *, *, *, *, *, *, TCD, *, *, *, *, TZA, *, *, *, *, *, *
dfrA12_8_AM040708.R, dfrA12_8_AM040708, R, R, *, *, *, AUS, *, *, *, *, *, *, *, *, *, *, BWA, *, *, *, CHN, *, *, *, *, *, *, *, ECU, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, MLT, *, *, *, MWI, MYS, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, SGP, *, *, *, *, TCD, *, *, *, *, TZA, *, *, USA, VNM, *, *
blaOXA_9_1_KQ089875.R, blaOXA_9_1_KQ089875, R, R, *, *, *, *, *, *, *, *, *, *, *, *, BRA, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, IRN, *, *, *, *, *, *, KHM, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, PAK, *, *, *, *, PRY, *, SAU, *, *, *, *, *, *, *, *, *, *, *, *, *, *, USA, *, *, *
sul1_2_U12338.R, sul1_2_U12338, R, R, *, *, *, AUS, *, BEL, *, *, *, *, *, *, *, *, BWA, CAN, *, *, CHN, *, *, *, *, *, *, *, *, *, *, *, *, *, GBR, *, *, *, GRC, *, *, *, HRV, *, IND, *, IRN, *, *, *, *, *, *, *, *, *, *, *, *, *, LVA, *, *, *, *, *, *, *, *, *, *, *, *, *, *, NOR, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, TCD, *, *, *, *, *, *, *, *, *, *, *
mcr_5_1_1_KY807921.R, mcr_5_1_1_KY807921, R, R, *, ARE, *, *, *, *, *, BFA, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, DNK, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, IND, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, MYS, *, *, *, *, *, *, *, *, *, PHL, *, *, *, *, SAU, *, SGP, *, *, *, *, *, *, *, *, *, *, *, *, USA, *, *, ZMB
lsa_E_1_JX560992.v2, lsa_E_1_JX560992, v, 2, *, *, *, *, *, BEL, *, *, *, *, *, *, *, *, *, *, *, *, CHN, *, *, *, *, *, *, *, *, ESP, *, *, *, *, *, *, *, *, *, *, *, *, *, HUN, *, *, *, *, *, *, JPN, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, MNE, *, *, *, *, *, NGA, *, NLD, *, *, *, PAK, *, *, *, *, *, *, *, *, *, *, *, *, *, *, TGO, *, *, *, *, *, *, USA, *, *, *
cat_3_S48276.R, cat_3_S48276, R, R, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, CMR, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, KHM, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, SGP, *, *, *, *, *, *, THA, *, *, *, *, *, *, *, *, *
blaMIR_3_1_AY743435.R, blaMIR_3_1_AY743435, R, R, *, *, *, *, *, *, *, *, *, *, *, *, *, *, BWA, *, *, *, *, CIV, *, *, *, *, *, *, *, *, *, *, *, *, *, *, GHA, *, *, *, *, *, *, *, IND, *, *, *, *, *, *, *, *, *, *, *, LCA, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, PAK, *, *, *, *, *, *, *, *, *, *, *, *, *, TCD, TGO, *, *, *, *, *, *, USA, *, *, *
blaGES_7_1_HM453325.R, blaGES_7_1_HM453325, R, R, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, GRC, *, *, *, *, *, IND, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, MYS, *, *, *, *, *, *, *, *, *, *, *, PRT, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, USA, *, *, *
sul2_3_HQ840942.R, sul2_3_HQ840942, R, R, *, *, *, *, *, *, *, *, *, *, *, *, *, *, BWA, *, *, *, *, *, CMR, COD, *, *, *, *, *, *, *, *, *, *, *, *, GHA, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, MOZ, *, MWI, MYS, *, *, *, *, *, NPL, *, PAK, *, *, *, *, *, *, *, *, *, *, *, *, *, TCD, TGO, *, *, *, TZA, *, *, *, *, *, ZMB
tet_Y_1_EF495198.R, tet_Y_1_EF495198, R, R, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, CZE, *, *, ECU, *, *, *, *, *, GBR, *, *, *, *, *, *, *, *, *, IND, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, PAK, *, *, *, *, *, *, *, *, *, *, *, SVN, *, *, *, *, *, *, *, *, *, *, VNM, *, *
tet_B_1_AP000342.R, tet_B_1_AP000342, R, R, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, CIV, *, COD, *, *, *, *, ECU, *, *, ETH, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, NZL, *, PER, *, *, *, *, *, *, *, *, *, *, *, *, TCD, *, *, *, *, *, *, *, USA, *, *, *
mef_C_1_AB571865.R, mef_C_1_AB571865, R, R, *, ARE, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, ETH, *, *, *, *, *, *, *, *, *, *, *, *, *, *, IRN, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, MLT, *, *, *, *, *, *, *, *, *, *, *, *, PAK, *, *, *, *, *, *, SAU, SEN, *, *, *, *, *, *, *, *, *, *, TZA, *, *, *, *, *, *
dfrA16_2_AF174129.R, dfrA16_2_AF174129, R, R, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, CAN, *, *, *, *, *, COD, *, *, *, *, *, *, *, *, *, *, *, *, GHA, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, MWI, *, *, *, *, *, *, NPL, *, PAK, *, *, *, *, PRY, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *
blaOXA_281_1_APON01000041.R, blaOXA_281_1_APON01000041, R, R, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, ECU, *, *, *, *, *, *, GEO, *, *, *, *, *, *, *, *, *, IRL, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, MNE, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *
blaOXA_129_1_FJWZ01000025.v1, blaOXA_129_1_FJWZ01000025, v, 1, *, *, *, *, *, BEL, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, FIN, *, *, *, *, *, *, *, *, *, HRV, *, *, *, *, *, *, *, *, KAZ, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, SWE, *, *, *, *, *, *, *, *, USA, *, *, *
ant_2_Ia_20_AY139599.R, ant_2_Ia_20_AY139599, R, R, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, CHE, *, CHN, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, HKG, *, *, *, *, *, ISL, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, MNE, *, *, *, *, *, *, *, *, *, *, NZL, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, TWN, *, *, *, USA, *, ZAF, *
ARR_2_1_HQ141279.R, ARR_2_1_HQ141279, R, R, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, IND, *, *, *, *, *, *, *, *, KHM, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, PAK, *, PHL, *, *, *, *, *, *, *, *, *, *, *, TCD, *, *, *, *, TZA, *, *, *, VNM, *, *
cmlA1_1_M64556.v2, cmlA1_1_M64556, v, 2, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, CAN, *, *, CHN, *, *, *, *, *, *, *, *, *, EST, *, *, *, *, *, *, *, *, *, *, *, *, *, IND, *, IRN, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, NGA, *, *, *, *, *, PAK, *, PHL, *, *, *, *, *, *, *, *, *, *, *, *, TGO, *, *, *, *, *, URY, USA, VNM, *, *
cat_pC194_1_NC_002013.v1, cat_pC194_1_NC_002013, v, 1, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, COD, *, *, *, DNK, *, *, EST, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, KAZ, *, *, *, *, *, *, *, *, LVA, *, *, *, *, *, *, *, *, *, *, *, *, NIC, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *
blaTEM_1C_1_FJ560503.R, blaTEM_1C_1_FJ560503, R, R, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, CHN, *, *, *, *, *, *, *, ECU, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, KHM, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, MYS, *, *, *, *, *, *, *, PAK, PER, *, *, *, *, *, *, *, *, *, *, *, *, TCD, *, *, *, *, *, *, *, *, *, *, *
blaOXA_85_1_JANA01000064.v1, blaOXA_85_1_JANA01000064, v, 1, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, CAN, *, CHL, *, *, *, *, COL, *, *, *, ECU, *, *, *, *, *, *, *, *, *, *, *, GTM, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *
blaOXA_48_1_AY236073.R, blaOXA_48_1_AY236073, R, R, *, *, *, *, *, *, *, *, *, *, *, *, *, *, *, CAN, *, *, *, *, *, *, *, *, *, *, *, *, *, ETH, *, *, *, *, *, *, *, *, *, *, *, *, IND, *, *, *, *, *, *, *, *, *, *, *, *, LKA, *, *, LVA, *, *, *, *, *, *, *, *, *, *, *, NGA, *, NLD, *, *, *, *, *, *, *, *, *, *, *, *, SGP, *, *, *, *, TCD, *, *, *, *, *, *, URY, USA, *, *, *
